id,tipo,descripcion,valor,fecha_creacion,activo
989.0,POR_HORA,tarifa estándar para camioneta,11330.0,2026-01-01,True
731.0,POR_DIA,tarifa estándar para carro,106631.0,2026-01-01,True
266.0,POR_MES,tarifa estándar para camioneta,246927.0,2026-05-27,True
843.0,POR_HORA,tarifa estándar para moto,118285.0,2026-01-01,False
296.0,POR_HORA,tarifa estándar para moto,123217.0,2026-03-14,True
509.0,POR_DIA,tarifa estándar para bicicleta,147256.0,2026-05-28,False
280.0,POR_HORA,tarifa estándar para moto,242523.0,2026-01-01,False
944.0,POR_DIA,tarifa estándar para bicicleta,245382.0,2026-02-17,False
571.0,POR_HORA,tarifa estándar para camioneta,30186.0,2026-05-11,True
939.0,POR_DIA,tarifa estándar para moto,25854.0,2026-01-01,False
245.0,POR_MES,tarifa estándar para carro,85973.0,2026-05-26,False
534.0,POR_MES,tarifa estándar para carro,173845.0,2026-04-30,False
283.0,POR_DIA,tarifa estándar para bicicleta,182393.0,2026-01-01,False
659.0,POR_DIA,tarifa estándar para carro,190662.0,2026-04-22,False
216.0,POR_DIA,tarifa estándar para moto,121813.0,2026-01-01,False
489.0,POR_MES,tarifa estándar para carro,189883.0,2026-05-09,True
437.0,POR_MES,tarifa estándar para camioneta,104658.0,2026-01-01,False
785.0,POR_DIA,tarifa estándar para carro,106877.0,2026-01-01,True
862.0,POR_DIA,tarifa estándar para carro,223028.0,2026-04-08,True
412.0,POR_DIA,tarifa estándar para bicicleta,32436.0,2026-03-16,False
455.0,POR_MES,tarifa estándar para carro,52061.0,2026-01-30,False
287.0,POR_HORA,tarifa estándar para bicicleta,70875.0,2026-04-20,False
552.0,POR_DIA,tarifa estándar para bicicleta,140813.0,2026-06-01,False
523.0,POR_DIA,tarifa estándar para carro,19547.0,2026-06-23,True
347.0,POR_MES,tarifa estándar para carro,233265.0,2026-01-29,False
417.0,POR_HORA,tarifa estándar para camioneta,200479.0,2026-03-09,True
552.0,POR_MES,tarifa estándar para bicicleta,92490.0,2026-01-19,False
122.0,POR_HORA,tarifa estándar para bicicleta,151424.0,2026-04-19,True
26.0,POR_MES,tarifa estándar para moto,24790.0,2026-04-09,False
679.0,POR_MES,tarifa estándar para carro,43307.0,2026-05-25,True
790.0,POR_DIA,tarifa estándar para carro,136354.0,2026-04-10,False
128.0,POR_HORA,tarifa estándar para moto,190095.0,2026-06-03,False
109.0,POR_DIA,tarifa estándar para bicicleta,88114.0,2026-01-01,False
325.0,POR_MES,tarifa estándar para moto,227609.0,2026-01-01,True
150.0,POR_HORA,tarifa estándar para carro,181049.0,2026-01-31,True
509.0,POR_HORA,tarifa estándar para moto,100292.0,2026-06-02,False
626.0,POR_MES,tarifa estándar para moto,198625.0,2026-04-20,True
473.0,POR_DIA,tarifa estándar para moto,43609.0,2026-01-01,True
944.0,POR_DIA,tarifa estándar para moto,121311.0,2026-05-30,True
751.0,POR_HORA,tarifa estándar para bicicleta,25828.0,2026-03-02,False
216.0,POR_HORA,tarifa estándar para moto,45745.0,2026-04-12,False
151.0,POR_HORA,tarifa estándar para camioneta,71012.0,2026-06-26,False
431.0,POR_DIA,tarifa estándar para bicicleta,203929.0,2026-03-02,True
567.0,POR_MES,tarifa estándar para bicicleta,7992.0,2026-04-17,False
568.0,POR_MES,tarifa estándar para carro,248489.0,2026-03-29,True
479.0,POR_HORA,tarifa estándar para moto,109155.0,2026-01-01,True
264.0,POR_HORA,tarifa estándar para camioneta,57930.0,2026-05-10,False
523.0,POR_DIA,tarifa estándar para carro,44675.0,2026-01-21,True
765.0,POR_HORA,tarifa estándar para bicicleta,245869.0,2026-03-10,False
26.0,POR_MES,tarifa estándar para carro,204000.0,2026-03-15,False
508.0,POR_HORA,tarifa estándar para camioneta,11502.0,2026-01-01,False
663.0,POR_MES,tarifa estándar para carro,52733.0,2026-06-20,True
466.0,POR_HORA,tarifa estándar para carro,72485.0,2026-06-06,True
907.0,POR_DIA,tarifa estándar para bicicleta,29443.0,2026-06-08,False
113.0,POR_DIA,tarifa estándar para carro,43052.0,2026-01-16,True
269.0,POR_HORA,tarifa estándar para carro,45473.0,2026-05-23,True
728.0,POR_HORA,tarifa estándar para moto,100971.0,2026-01-01,True
624.0,POR_MES,tarifa estándar para carro,242593.0,2026-01-03,True
730.0,POR_HORA,tarifa estándar para moto,36916.0,2026-03-07,True
219.0,POR_HORA,tarifa estándar para bicicleta,122538.0,2026-01-01,False
569.0,POR_DIA,tarifa estándar para moto,125693.0,2026-01-01,False
452.0,POR_DIA,tarifa estándar para carro,243112.0,2026-01-01,True
211.0,POR_HORA,tarifa estándar para moto,219257.0,2026-03-11,True
305.0,POR_HORA,tarifa estándar para camioneta,84716.0,2026-01-02,False
817.0,POR_HORA,tarifa estándar para carro,40576.0,2026-05-15,False
679.0,POR_MES,tarifa estándar para bicicleta,103019.0,2026-04-20,True
448.0,POR_HORA,tarifa estándar para carro,220530.0,2026-05-21,False
672.0,POR_MES,tarifa estándar para camioneta,49974.0,2026-01-13,False
735.0,POR_DIA,tarifa estándar para moto,184637.0,2026-04-14,True
754.0,POR_DIA,tarifa estándar para bicicleta,226750.0,2026-05-13,True
911.0,POR_DIA,tarifa estándar para camioneta,159872.0,2026-05-07,False
599.0,POR_HORA,tarifa estándar para moto,118454.0,2026-01-01,True
968.0,POR_DIA,tarifa estándar para carro,86611.0,2026-05-16,False
390.0,POR_HORA,tarifa estándar para camioneta,229924.0,2026-03-01,False
955.0,POR_DIA,tarifa estándar para camioneta,140092.0,2026-02-19,False
727.0,POR_HORA,tarifa estándar para carro,4090.0,2026-04-18,False
478.0,POR_MES,tarifa estándar para moto,38842.0,2026-01-01,False
600.0,POR_MES,tarifa estándar para carro,88785.0,2026-04-09,True
400.0,POR_DIA,tarifa estándar para camioneta,102181.0,2026-01-03,True
880.0,POR_HORA,tarifa estándar para camioneta,228146.0,2026-04-18,False
14.0,POR_DIA,tarifa estándar para camioneta,153954.0,2026-01-07,True
662.0,POR_MES,tarifa estándar para moto,104401.0,2026-05-11,True
739.0,POR_HORA,tarifa estándar para carro,65182.0,2026-02-16,False
474.0,POR_HORA,tarifa estándar para bicicleta,175573.0,2026-04-17,True
197.0,POR_DIA,tarifa estándar para bicicleta,84789.0,2026-05-30,True
587.0,POR_MES,tarifa estándar para moto,230022.0,2026-04-30,True
321.0,POR_MES,tarifa estándar para carro,234787.0,2026-03-05,False
500.0,POR_DIA,tarifa estándar para moto,147642.0,2026-06-04,False
154.0,POR_HORA,tarifa estándar para camioneta,15672.0,2026-01-01,True
786.0,POR_HORA,tarifa estándar para camioneta,159179.0,2026-03-19,True
704.0,POR_HORA,tarifa estándar para camioneta,4256.0,2026-04-03,True
839.0,POR_HORA,tarifa estándar para camioneta,215265.0,2026-03-18,False
982.0,POR_HORA,tarifa estándar para moto,188308.0,2026-01-01,False
129.0,POR_HORA,tarifa estándar para camioneta,204143.0,2026-03-08,False
220.0,POR_HORA,tarifa estándar para moto,147326.0,2026-02-15,False
739.0,POR_DIA,tarifa estándar para moto,170144.0,2026-01-01,True
635.0,POR_MES,tarifa estándar para moto,65610.0,2026-04-16,True
137.0,POR_MES,tarifa estándar para camioneta,87302.0,2026-01-13,False
254.0,POR_DIA,tarifa estándar para bicicleta,174613.0,2026-06-12,True
88.0,POR_MES,tarifa estándar para moto,206459.0,2026-01-22,True
764.0,POR_MES,tarifa estándar para camioneta,123501.0,2026-06-14,True
884.0,POR_DIA,tarifa estándar para moto,47342.0,2026-04-13,True
699.0,POR_DIA,tarifa estándar para camioneta,150097.0,2026-04-06,False
767.0,POR_DIA,tarifa estándar para moto,109776.0,2026-05-02,True
207.0,POR_MES,tarifa estándar para carro,118062.0,2026-03-08,True
137.0,POR_HORA,tarifa estándar para carro,71293.0,2026-06-26,True
881.0,POR_HORA,tarifa estándar para carro,179934.0,2026-06-09,True
10.0,POR_MES,tarifa estándar para bicicleta,179871.0,2026-05-15,True
199.0,POR_MES,tarifa estándar para camioneta,171673.0,2026-06-28,False
341.0,POR_DIA,tarifa estándar para carro,215875.0,2026-05-01,False
707.0,POR_HORA,tarifa estándar para bicicleta,175616.0,2026-04-28,True
357.0,POR_HORA,tarifa estándar para carro,162007.0,2026-05-29,False
899.0,POR_MES,tarifa estándar para moto,87016.0,2026-01-28,True
27.0,POR_DIA,tarifa estándar para moto,28475.0,2026-06-02,False
681.0,POR_MES,tarifa estándar para camioneta,2515.0,2026-03-25,False
289.0,POR_MES,tarifa estándar para camioneta,67642.0,2026-03-14,True
787.0,POR_DIA,tarifa estándar para carro,185783.0,2026-05-13,False
407.0,POR_HORA,tarifa estándar para camioneta,89427.0,2026-04-15,False
244.0,POR_MES,tarifa estándar para carro,145465.0,2026-04-08,False
491.0,POR_MES,tarifa estándar para moto,62540.0,2026-01-01,True
45.0,POR_HORA,tarifa estándar para camioneta,155408.0,2026-03-26,True
422.0,POR_HORA,tarifa estándar para moto,173555.0,2026-05-19,False
517.0,POR_HORA,tarifa estándar para carro,2390.0,2026-01-13,False
362.0,POR_HORA,tarifa estándar para moto,142151.0,2026-04-12,False
312.0,POR_HORA,tarifa estándar para camioneta,5048.0,2026-06-13,True
158.0,POR_MES,tarifa estándar para moto,158854.0,2026-04-11,True
960.0,POR_HORA,tarifa estándar para moto,19219.0,2026-04-07,True
748.0,POR_HORA,tarifa estándar para carro,235470.0,2026-03-12,True
991.0,POR_MES,tarifa estándar para camioneta,26522.0,2026-01-02,False
626.0,POR_HORA,tarifa estándar para moto,162005.0,2026-01-17,True
580.0,POR_HORA,tarifa estándar para carro,135709.0,2026-01-01,False
527.0,POR_HORA,tarifa estándar para carro,30465.0,2026-03-01,False
764.0,POR_DIA,tarifa estándar para camioneta,104338.0,2026-01-01,True
191.0,POR_DIA,tarifa estándar para camioneta,101475.0,2026-05-31,False
102.0,POR_DIA,tarifa estándar para bicicleta,206430.0,2026-02-17,False
397.0,POR_HORA,tarifa estándar para carro,165342.0,2026-01-30,True
416.0,POR_HORA,tarifa estándar para camioneta,59855.0,2026-06-22,True
376.0,POR_DIA,tarifa estándar para bicicleta,47339.0,2026-06-13,False
895.0,POR_DIA,tarifa estándar para moto,32890.0,2026-04-25,False
699.0,POR_HORA,tarifa estándar para camioneta,187816.0,2026-06-19,True
863.0,POR_DIA,tarifa estándar para camioneta,149506.0,2026-06-27,False
215.0,POR_MES,tarifa estándar para moto,18566.0,2026-01-01,True
812.0,POR_MES,tarifa estándar para carro,221082.0,2026-01-01,True
17.0,POR_HORA,tarifa estándar para camioneta,32383.0,2026-01-01,False
310.0,POR_HORA,tarifa estándar para moto,229261.0,2026-03-15,True
730.0,POR_MES,tarifa estándar para camioneta,12610.0,2026-03-10,False
757.0,POR_DIA,tarifa estándar para camioneta,173267.0,2026-02-03,False
845.0,POR_MES,tarifa estándar para camioneta,3470.0,2026-01-01,True
968.0,POR_HORA,tarifa estándar para bicicleta,171707.0,2026-06-25,False
699.0,POR_HORA,tarifa estándar para bicicleta,41043.0,2026-02-19,True
685.0,POR_MES,tarifa estándar para bicicleta,131875.0,2026-01-01,True
802.0,POR_MES,tarifa estándar para carro,15430.0,2026-03-10,True
989.0,POR_HORA,tarifa estándar para camioneta,197395.0,2026-03-29,False
303.0,POR_MES,tarifa estándar para bicicleta,70055.0,2026-01-01,False
268.0,POR_DIA,tarifa estándar para camioneta,123928.0,2026-05-25,False
88.0,POR_HORA,tarifa estándar para bicicleta,57578.0,2026-06-15,False
853.0,POR_HORA,tarifa estándar para carro,2914.0,2026-02-16,False
763.0,POR_HORA,tarifa estándar para camioneta,202554.0,2026-01-01,False
455.0,POR_HORA,tarifa estándar para bicicleta,110587.0,2026-01-19,False
911.0,POR_MES,tarifa estándar para camioneta,18083.0,2026-03-21,False
545.0,POR_MES,tarifa estándar para camioneta,18254.0,2026-05-25,False
746.0,POR_HORA,tarifa estándar para bicicleta,211415.0,2026-05-15,True
809.0,POR_DIA,tarifa estándar para moto,203815.0,2026-01-24,True
370.0,POR_HORA,tarifa estándar para carro,133562.0,2026-01-01,False
358.0,POR_DIA,tarifa estándar para bicicleta,164977.0,2026-01-15,True
158.0,POR_HORA,tarifa estándar para carro,157234.0,2026-03-20,True
311.0,POR_DIA,tarifa estándar para carro,113617.0,2026-01-01,False
559.0,POR_HORA,tarifa estándar para moto,171651.0,2026-03-14,True
448.0,POR_DIA,tarifa estándar para moto,125282.0,2026-02-08,True
78.0,POR_MES,tarifa estándar para camioneta,240459.0,2026-02-02,False
911.0,POR_MES,tarifa estándar para camioneta,248998.0,2026-05-04,False
241.0,POR_HORA,tarifa estándar para moto,173040.0,2026-01-01,True
717.0,POR_MES,tarifa estándar para camioneta,172388.0,2026-06-23,True
186.0,POR_MES,tarifa estándar para camioneta,168465.0,2026-03-12,False
904.0,POR_MES,tarifa estándar para carro,141620.0,2026-03-30,False
193.0,POR_MES,tarifa estándar para moto,240933.0,2026-02-10,True
150.0,POR_DIA,tarifa estándar para camioneta,125655.0,2026-06-10,True
718.0,POR_HORA,tarifa estándar para camioneta,205883.0,2026-04-18,False
153.0,POR_DIA,tarifa estándar para moto,193027.0,2026-03-15,True
924.0,POR_MES,tarifa estándar para bicicleta,135421.0,2026-06-10,False
892.0,POR_HORA,tarifa estándar para carro,223766.0,2026-01-09,False
33.0,POR_MES,tarifa estándar para moto,93698.0,2026-02-03,False
537.0,POR_MES,tarifa estándar para bicicleta,116135.0,2026-04-05,True
79.0,POR_DIA,tarifa estándar para moto,70403.0,2026-01-01,True
939.0,POR_HORA,tarifa estándar para moto,44281.0,2026-04-30,True
671.0,POR_HORA,tarifa estándar para bicicleta,82277.0,2026-03-11,False
334.0,POR_DIA,tarifa estándar para carro,174517.0,2026-02-25,True
306.0,POR_HORA,tarifa estándar para camioneta,99715.0,2026-04-13,False
783.0,POR_DIA,tarifa estándar para carro,228297.0,2026-01-01,True
503.0,POR_MES,tarifa estándar para moto,80859.0,2026-03-09,True
56.0,POR_HORA,tarifa estándar para moto,44616.0,2026-04-23,True
652.0,POR_HORA,tarifa estándar para camioneta,232831.0,2026-01-26,True
989.0,POR_MES,tarifa estándar para moto,6098.0,2026-06-28,True
573.0,POR_MES,tarifa estándar para bicicleta,118772.0,2026-05-15,True
510.0,POR_MES,tarifa estándar para camioneta,234766.0,2026-03-10,False
670.0,POR_DIA,tarifa estándar para carro,3270.0,2026-02-08,True
887.0,POR_DIA,tarifa estándar para moto,11532.0,2026-01-01,False
257.0,POR_MES,tarifa estándar para bicicleta,233423.0,2026-01-15,True
256.0,POR_DIA,tarifa estándar para bicicleta,172977.0,2026-05-06,False
681.0,POR_DIA,tarifa estándar para bicicleta,182305.0,2026-05-10,False
801.0,POR_MES,tarifa estándar para camioneta,244167.0,2026-06-19,False
336.0,POR_HORA,tarifa estándar para bicicleta,202498.0,2026-01-08,True
997.0,POR_HORA,tarifa estándar para carro,234440.0,2026-04-14,True
954.0,POR_DIA,tarifa estándar para moto,97797.0,2026-03-15,True
388.0,POR_MES,tarifa estándar para camioneta,32571.0,2026-05-20,True
868.0,POR_MES,tarifa estándar para moto,199162.0,2026-01-16,True
625.0,POR_DIA,tarifa estándar para bicicleta,79083.0,2026-04-22,True
15.0,POR_DIA,tarifa estándar para camioneta,169366.0,2026-04-27,False
40.0,POR_DIA,tarifa estándar para camioneta,152857.0,2026-04-26,True
66.0,POR_HORA,tarifa estándar para bicicleta,53344.0,2026-02-20,True
638.0,POR_MES,tarifa estándar para moto,16509.0,2026-02-22,True
828.0,POR_HORA,tarifa estándar para camioneta,147033.0,2026-06-14,False
121.0,POR_MES,tarifa estándar para moto,249809.0,2026-04-08,False
292.0,POR_MES,tarifa estándar para bicicleta,183037.0,2026-06-26,False
689.0,POR_DIA,tarifa estándar para moto,223699.0,2026-03-21,True
803.0,POR_MES,tarifa estándar para bicicleta,33818.0,2026-01-24,True
221.0,POR_MES,tarifa estándar para bicicleta,246208.0,2026-06-07,True
793.0,POR_MES,tarifa estándar para carro,83072.0,2026-03-27,True
154.0,POR_DIA,tarifa estándar para carro,29219.0,2026-01-01,True
961.0,POR_MES,tarifa estándar para camioneta,137156.0,2026-04-10,False
234.0,POR_HORA,tarifa estándar para moto,3952.0,2026-02-09,True
280.0,POR_HORA,tarifa estándar para moto,141765.0,2026-05-08,True
921.0,POR_MES,tarifa estándar para bicicleta,195101.0,2026-01-01,True
930.0,POR_MES,tarifa estándar para carro,138824.0,2026-01-24,False
213.0,POR_MES,tarifa estándar para carro,144258.0,2026-05-11,False
588.0,POR_HORA,tarifa estándar para moto,50829.0,2026-04-16,True
528.0,POR_HORA,tarifa estándar para moto,127322.0,2026-06-12,True
599.0,POR_HORA,tarifa estándar para bicicleta,104139.0,2026-06-28,False
762.0,POR_HORA,tarifa estándar para carro,228953.0,2026-01-01,True
365.0,POR_HORA,tarifa estándar para bicicleta,110727.0,2026-01-01,True
644.0,POR_MES,tarifa estándar para bicicleta,177421.0,2026-01-01,True
598.0,POR_HORA,tarifa estándar para carro,215784.0,2026-03-19,False
846.0,POR_DIA,tarifa estándar para bicicleta,160606.0,2026-03-09,True
369.0,POR_HORA,tarifa estándar para bicicleta,223997.0,2026-02-19,False
29.0,POR_MES,tarifa estándar para moto,82385.0,2026-06-22,False
963.0,POR_DIA,tarifa estándar para moto,192868.0,2026-02-07,True
64.0,POR_MES,tarifa estándar para camioneta,107214.0,2026-02-26,False
969.0,POR_DIA,tarifa estándar para bicicleta,100767.0,2026-01-01,True
654.0,POR_HORA,tarifa estándar para carro,98814.0,2026-04-17,False
430.0,POR_MES,tarifa estándar para moto,102318.0,2026-02-06,True
442.0,POR_MES,tarifa estándar para bicicleta,2984.0,2026-02-15,True
56.0,POR_HORA,tarifa estándar para bicicleta,15739.0,2026-02-04,True
989.0,POR_HORA,tarifa estándar para camioneta,132351.0,2026-05-22,False
451.0,POR_HORA,tarifa estándar para camioneta,188770.0,2026-01-14,False
650.0,POR_HORA,tarifa estándar para moto,181750.0,2026-02-26,False
584.0,POR_DIA,tarifa estándar para moto,114172.0,2026-06-03,False
88.0,POR_HORA,tarifa estándar para moto,189792.0,2026-01-29,False
886.0,POR_MES,tarifa estándar para carro,51185.0,2026-01-07,True
551.0,POR_DIA,tarifa estándar para camioneta,41300.0,2026-04-08,False
234.0,POR_MES,tarifa estándar para moto,225154.0,2026-03-21,True
174.0,POR_DIA,tarifa estándar para bicicleta,219307.0,2026-03-19,False
300.0,POR_DIA,tarifa estándar para bicicleta,76992.0,2026-06-08,False
187.0,POR_DIA,tarifa estándar para camioneta,145119.0,2026-01-20,True
913.0,POR_MES,tarifa estándar para carro,108442.0,2026-05-22,False
383.0,POR_HORA,tarifa estándar para bicicleta,105733.0,2026-01-28,False
574.0,POR_MES,tarifa estándar para camioneta,77687.0,2026-02-06,False
328.0,POR_DIA,tarifa estándar para camioneta,47124.0,2026-04-21,False
815.0,POR_MES,tarifa estándar para bicicleta,245906.0,2026-01-04,False
486.0,POR_DIA,tarifa estándar para carro,8614.0,2026-04-21,True
523.0,POR_HORA,tarifa estándar para camioneta,62796.0,2026-03-25,False
390.0,POR_HORA,tarifa estándar para camioneta,41019.0,2026-02-01,True
992.0,POR_DIA,tarifa estándar para camioneta,28196.0,2026-06-22,False
345.0,POR_DIA,tarifa estándar para camioneta,233320.0,2026-01-01,True
625.0,POR_HORA,tarifa estándar para bicicleta,122769.0,2026-01-09,True
969.0,POR_HORA,tarifa estándar para carro,148587.0,2026-01-01,False
500.0,POR_MES,tarifa estándar para camioneta,25167.0,2026-05-24,True
88.0,POR_HORA,tarifa estándar para camioneta,94620.0,2026-04-13,False
639.0,POR_DIA,tarifa estándar para camioneta,57527.0,2026-05-10,True
477.0,POR_HORA,tarifa estándar para carro,155891.0,2026-01-01,True
362.0,POR_DIA,tarifa estándar para camioneta,213478.0,2026-05-18,False
665.0,POR_DIA,tarifa estándar para bicicleta,12997.0,2026-06-18,False
548.0,POR_HORA,tarifa estándar para moto,76746.0,2026-01-27,True
170.0,POR_MES,tarifa estándar para camioneta,28937.0,2026-03-15,False
332.0,POR_DIA,tarifa estándar para bicicleta,66338.0,2026-01-01,False
158.0,POR_DIA,tarifa estándar para moto,91965.0,2026-03-10,False
355.0,POR_DIA,tarifa estándar para bicicleta,9828.0,2026-02-20,True
819.0,POR_HORA,tarifa estándar para camioneta,170886.0,2026-01-11,False
415.0,POR_DIA,tarifa estándar para bicicleta,44551.0,2026-02-27,True
38.0,POR_MES,tarifa estándar para moto,91548.0,2026-01-01,False
999.0,POR_HORA,tarifa estándar para moto,139131.0,2026-01-01,True
43.0,POR_DIA,tarifa estándar para camioneta,28212.0,2026-01-01,False
854.0,POR_DIA,tarifa estándar para bicicleta,73269.0,2026-05-13,True
975.0,POR_MES,tarifa estándar para carro,100640.0,2026-01-01,False
923.0,POR_DIA,tarifa estándar para carro,225734.0,2026-01-29,False
280.0,POR_HORA,tarifa estándar para carro,6539.0,2026-03-18,False
590.0,POR_DIA,tarifa estándar para camioneta,195072.0,2026-01-01,True
291.0,POR_MES,tarifa estándar para moto,243253.0,2026-05-26,False
231.0,POR_MES,tarifa estándar para camioneta,143084.0,2026-04-18,False
7.0,POR_DIA,tarifa estándar para camioneta,171695.0,2026-01-01,False
5.0,POR_HORA,tarifa estándar para bicicleta,225038.0,2026-01-16,True
493.0,POR_MES,tarifa estándar para camioneta,149023.0,2026-05-08,True
747.0,POR_HORA,tarifa estándar para bicicleta,60966.0,2026-05-21,False
722.0,POR_HORA,tarifa estándar para carro,235398.0,2026-06-15,False
445.0,POR_MES,tarifa estándar para moto,100003.0,2026-01-01,True
493.0,POR_HORA,tarifa estándar para carro,124593.0,2026-03-30,True
511.0,POR_DIA,tarifa estándar para moto,192902.0,2026-02-16,True
747.0,POR_HORA,tarifa estándar para camioneta,116642.0,2026-02-01,False
131.0,POR_HORA,tarifa estándar para moto,220362.0,2026-01-01,True
922.0,POR_HORA,tarifa estándar para moto,18209.0,2026-06-15,True
46.0,POR_MES,tarifa estándar para camioneta,223476.0,2026-01-01,True
721.0,POR_DIA,tarifa estándar para moto,185120.0,2026-01-01,False
294.0,POR_DIA,tarifa estándar para carro,66985.0,2026-01-01,True
88.0,POR_MES,tarifa estándar para bicicleta,230602.0,2026-05-03,False
262.0,POR_DIA,tarifa estándar para carro,35620.0,2026-06-10,False
181.0,POR_MES,tarifa estándar para camioneta,166813.0,2026-03-03,False
215.0,POR_HORA,tarifa estándar para bicicleta,41044.0,2026-03-22,False
748.0,POR_DIA,tarifa estándar para carro,172550.0,2026-01-01,True
331.0,POR_MES,tarifa estándar para carro,225105.0,2026-01-27,True
387.0,POR_HORA,tarifa estándar para bicicleta,215280.0,2026-06-28,False
932.0,POR_MES,tarifa estándar para carro,17019.0,2026-06-29,True
342.0,POR_DIA,tarifa estándar para bicicleta,216057.0,2026-04-25,True
77.0,POR_DIA,tarifa estándar para carro,38751.0,2026-06-23,False
912.0,POR_HORA,tarifa estándar para carro,14496.0,2026-06-27,False
942.0,POR_DIA,tarifa estándar para carro,112395.0,2026-03-23,True
562.0,POR_DIA,tarifa estándar para camioneta,244438.0,2026-06-02,True
510.0,POR_HORA,tarifa estándar para bicicleta,41421.0,2026-01-12,False
488.0,POR_MES,tarifa estándar para moto,214093.0,2026-04-29,False
204.0,POR_HORA,tarifa estándar para bicicleta,165721.0,2026-02-10,True
841.0,POR_DIA,tarifa estándar para bicicleta,196981.0,2026-05-10,False
226.0,POR_MES,tarifa estándar para camioneta,144079.0,2026-01-01,True
70.0,POR_DIA,tarifa estándar para camioneta,224794.0,2026-01-01,True
600.0,POR_HORA,tarifa estándar para camioneta,204527.0,2026-05-27,True
636.0,POR_MES,tarifa estándar para carro,244400.0,2026-01-01,False
257.0,POR_HORA,tarifa estándar para camioneta,51466.0,2026-05-06,True
222.0,POR_HORA,tarifa estándar para moto,177982.0,2026-05-12,True
477.0,POR_MES,tarifa estándar para carro,111999.0,2026-05-12,True
682.0,POR_HORA,tarifa estándar para moto,187192.0,2026-02-04,False
439.0,POR_MES,tarifa estándar para bicicleta,119463.0,2026-01-14,False
393.0,POR_MES,tarifa estándar para bicicleta,70354.0,2026-02-14,True
883.0,POR_MES,tarifa estándar para moto,38692.0,2026-01-23,True
876.0,POR_HORA,tarifa estándar para bicicleta,167506.0,2026-05-29,True
186.0,POR_HORA,tarifa estándar para carro,178704.0,2026-04-24,False
465.0,POR_DIA,tarifa estándar para bicicleta,191805.0,2026-02-28,True
834.0,POR_HORA,tarifa estándar para carro,227189.0,2026-01-09,False
305.0,POR_HORA,tarifa estándar para carro,122618.0,2026-01-26,False
424.0,POR_MES,tarifa estándar para camioneta,109673.0,2026-02-23,False
334.0,POR_MES,tarifa estándar para moto,136767.0,2026-03-15,True
77.0,POR_HORA,tarifa estándar para moto,223078.0,2026-06-12,False
707.0,POR_MES,tarifa estándar para moto,37226.0,2026-04-21,False
503.0,POR_DIA,tarifa estándar para camioneta,152746.0,2026-02-02,False
659.0,POR_DIA,tarifa estándar para carro,5903.0,2026-04-30,False
435.0,POR_MES,tarifa estándar para carro,80846.0,2026-02-13,False
429.0,POR_DIA,tarifa estándar para bicicleta,59356.0,2026-02-19,True
599.0,POR_DIA,tarifa estándar para bicicleta,19909.0,2026-03-10,True
10.0,POR_HORA,tarifa estándar para bicicleta,226121.0,2026-01-01,True
448.0,POR_MES,tarifa estándar para carro,8629.0,2026-04-11,True
553.0,POR_HORA,tarifa estándar para carro,174225.0,2026-03-19,False
900.0,POR_HORA,tarifa estándar para bicicleta,91800.0,2026-04-16,True
735.0,POR_HORA,tarifa estándar para camioneta,209660.0,2026-01-18,False
278.0,POR_HORA,tarifa estándar para moto,31110.0,2026-01-01,False
328.0,POR_MES,tarifa estándar para moto,81863.0,2026-01-06,False
833.0,POR_MES,tarifa estándar para bicicleta,9431.0,2026-02-27,True
706.0,POR_HORA,tarifa estándar para camioneta,214411.0,2026-03-16,True
932.0,POR_HORA,tarifa estándar para moto,183781.0,2026-03-08,True
727.0,POR_DIA,tarifa estándar para camioneta,85753.0,2026-06-20,True
418.0,POR_MES,tarifa estándar para bicicleta,167822.0,2026-02-15,False
661.0,POR_HORA,tarifa estándar para bicicleta,149073.0,2026-03-21,True
483.0,POR_DIA,tarifa estándar para camioneta,70277.0,2026-06-07,True
324.0,POR_MES,tarifa estándar para camioneta,166489.0,2026-01-01,True
180.0,POR_MES,tarifa estándar para bicicleta,156133.0,2026-03-03,False
620.0,POR_MES,tarifa estándar para moto,69974.0,2026-06-11,False
138.0,POR_HORA,tarifa estándar para moto,59649.0,2026-06-03,False
814.0,POR_MES,tarifa estándar para carro,123253.0,2026-01-01,False
358.0,POR_HORA,tarifa estándar para camioneta,87931.0,2026-01-01,True
960.0,POR_HORA,tarifa estándar para bicicleta,55175.0,2026-06-09,True
499.0,POR_HORA,tarifa estándar para carro,55646.0,2026-03-23,True
845.0,POR_HORA,tarifa estándar para camioneta,206636.0,2026-05-07,False
678.0,POR_DIA,tarifa estándar para bicicleta,230656.0,2026-04-20,False
888.0,POR_HORA,tarifa estándar para carro,208350.0,2026-06-02,True
370.0,POR_HORA,tarifa estándar para moto,52913.0,2026-01-14,False
305.0,POR_MES,tarifa estándar para bicicleta,18363.0,2026-06-26,False
561.0,POR_DIA,tarifa estándar para bicicleta,191781.0,2026-03-25,True
804.0,POR_HORA,tarifa estándar para moto,40883.0,2026-01-01,True
959.0,POR_MES,tarifa estándar para carro,19114.0,2026-02-13,True
384.0,POR_DIA,tarifa estándar para moto,171064.0,2026-01-30,True
953.0,POR_DIA,tarifa estándar para camioneta,88064.0,2026-04-17,True
189.0,POR_HORA,tarifa estándar para moto,158832.0,2026-05-27,True
495.0,POR_MES,tarifa estándar para camioneta,64570.0,2026-02-27,False
